72490,ORLEANS,21,47.983,1.783,125,Europe/Paris
72550,BOURGES,21,47.067,2.367,166,Europe/Paris
72553,TAVAUX,21,47.033,5.417,202,Europe/Paris
72554,AVORD,21,47.05,2.633,181,Europe/Paris
72570,AVORD (FAFB),21,47.05,2.65,177,Europe/Paris
72600,NEVERS,21,47,3.1,176,Europe/Paris
72650,AUXERRE,21,47.8,3.55,212,Europe/Paris
72700,CHATEAU-CHINON,21,47.067,3.933,598,Europe/Paris
72800,DIJON,21,47.267,5.083,227,Europe/Paris
72830,LANGRES,21,47.85,5.333,467,Europe/Paris
72880,BESANCON,21,47.25,5.983,310,Europe/Paris
72920,LUXEUIL,21,47.8,6.383,273,Europe/Paris
72950,BELFORT,21,47.633,6.883,422,Europe/Paris
72990,BALE-MULHOUSE,21,47.6,7.517,271,Europe/Paris
73000,L IIE D YEU,21,46.7,-2.333,32,Europe/Paris
73060,LA ROCHE-SUR-YON,21,46.7,-1.383,90,Europe/Paris
73140,CHASSIRON,21,46.05,-1.417,22,Europe/Paris
73150,LA ROCHELLE,21,46.15,-1.15,10,Europe/Paris
73160,LA ROCHELLE,21,46.15,-1.15,10,Europe/Paris
73175,DATSAV3 VIRT STATION (FRANCE),21,49.933,1.1,0,Europe/Paris
73300,NIORT,21,46.317,-0.4,61,Europe/Paris
73350,POITIERS,21,46.583,0.3,120,Europe/Paris
73540,CHATEAUROUX/DEOLS,21,46.85,1.717,164,Europe/Paris
73740,VICHY,21,46.167,3.4,251,Europe/Paris
73790,SAINT-YAN,21,46.417,4.017,244,Europe/Paris
73850,MACON,21,46.3,4.8,217,Europe/Paris
73860,DOLE-TAVAUX,21,47.033,5.417,195,Europe/Paris
73901,MARCE,21,47.55,-0.3,61,Europe/Paris
74000,LA COUBRE,21,45.7,-1.233,6,Europe/Paris
74120,COGNAC,21,45.667,-0.317,31,Europe/Paris
74340,LIMOGES,21,45.867,1.183,402,Europe/Paris
74380,BRIVE,21,45.15,1.467,117,Europe/Paris
74600,CLERMONT-FERRAND,21,45.783,3.167,330,Europe/Paris
74700,LE PUY CITY,21,45.05,3.9,714,Europe/Paris
74710,LE PUY,21,45.083,3.767,833,Europe/Paris
74750,ST-ETIENNE BOUTHEON,21,45.533,4.3,402,Europe/Paris
74760,AVIGNON-COUMANT,21,43.9,4.9,37,Europe/Paris
74800,LYON-BRON,21,45.717,4.933,202,Europe/Paris
74810,LYON-SATOLAS,21,45.733,5.083,240,Europe/Paris
74820,AMBERIEU,21,45.983,5.333,253,Europe/Paris
74860,GRENOBLE-ST-GEOIRS,21,45.367,5.333,386,Europe/Paris
74910,CHAMBERY/AIX-LES-BA,21,45.633,5.867,235,Europe/Paris
74940,ANNECY/MEYTHET,21,45.933,6.1,463,Europe/Paris
74970,BOURG ST-MAURICE,21,45.617,6.767,868,Europe/Paris
75000,CAP FERRET,21,44.633,-1.25,10,Europe/Paris
75020,CAZAUX,21,44.533,-1.133,24,Europe/Paris
75030,BISCAROSSE,21,44.433,-1.25,39,Europe/Paris
75100,BORDEAUX MERIGNAC,21,44.833,-0.683,61,Europe/Paris
75240,AGEN,21,44.183,0.6,60,Europe/Paris
75300,BERGERAC,21,44.817,0.517,51,Europe/Paris
75350,GOURDON,21,44.75,1.4,261,Europe/Paris
75400,MONTAUBAN,21,44.033,1.383,108,Europe/Paris
75490,AURILLAC,21,44.883,2.417,640,Europe/Paris
75520,RODEZ/MARCILLAC,21,44.4,2.483,580,Europe/Paris
75580,MILLAU,21,44.117,3.017,720,Europe/Paris
75630,AVIGNON,21,43.9,4.9,48,Europe/Paris
75770,MONTELIMAR,21,44.583,4.733,74,Europe/Paris
75790,ORANGE,21,44.133,4.833,55,Europe/Paris
75880,ST-AUBAN-SUR-DURANC,21,44.067,6,461,Europe/Paris
75910,EMBRUN,21,44.567,6.5,876,Europe/Paris
76000,SOCOA,21,43.4,-1.683,25,Europe/Paris
76020,BIARRITZ,21,43.467,-1.533,71,Europe/Paris
76030,DAX,21,43.683,-1.067,33,Europe/Paris
76070,MONT-DE-MARSAN,21,43.917,-0.5,60,Europe/Paris
76100,PAU,21,43.383,-0.417,183,Europe/Paris
76210,TARBES-OSSUN,21,43.183,0,364,Europe/Paris
76220,AUCH,21,43.683,0.6,128,Europe/Paris
76270,SAINT GIRONS,21,43,1.1,412,Europe/Paris
76300,TOULOUSE BLAGNAC,21,43.633,1.367,154,Europe/Paris
76310,TOULOUSE FRANCAZAL,21,43.533,1.367,166,Europe/Paris
76320,ALBI,21,43.917,2.117,176,Europe/Paris
76350,CARCASSONNE,21,43.217,2.317,130,Europe/Paris
76380,BEZIERS VIAS,21,43.317,3.35,16,Europe/Paris
76410,SETE,21,43.4,3.683,85,Europe/Paris
76415,VIAS,21,43.317,3.35,18,Europe/Paris
76430,MONTPELLIER,21,43.583,3.967,8,Europe/Paris
76450,NIMES-COURBESSAC,21,43.867,4.4,62,Europe/Paris
76460,NIMES/GARONS (NAVY),21,43.75,4.417,96,Europe/Paris
76470,ISTRES,21,43.517,4.917,24,Europe/Paris
76500,MARIGNANE,21,43.45,5.233,32,Europe/Paris
76520,CAP POMEGUES,21,43.267,5.3,70,Europe/Paris
76530,CAP COURONNE,21,43.333,5.05,27,Europe/Paris
76600,TOULON,21,43.1,5.933,25,Europe/Paris
76610,CAP CEPET,21,43.083,5.933,136,Europe/Paris
76670,HYERES,21,43.1,6.15,4,Europe/Paris
76700,PORQUEROLLES,21,43,6.233,147,Europe/Paris
76840,CANNES,21,43.533,6.95,8,Europe/Paris
76900,NICE,21,43.65,7.2,27,Europe/Paris
76950,CAPE FERRAT,21,43.683,7.333,144,Europe/Paris
77470,PERPIGNAN,21,42.733,2.867,47,Europe/Paris
77490,CAP BEAR,21,42.517,3.133,86,Europe/Paris
77530,ILE ROUSSE,21,42.633,8.917,153,Europe/Paris
77540,CALVI,21,42.533,8.8,58,Europe/Paris
77560,CAPE CAVALLO,21,42.517,8.683,302,Europe/Paris
77610,AJACCIO,21,41.917,8.8,9,Europe/Paris
77650,SOLENZARA,21,41.917,9.4,22,Europe/Paris
77680,LA CHIAPPA,21,41.6,9.367,68,Europe/Paris
77700,CAP PERTUSATO,21,41.367,9.167,116,Europe/Paris
77800,FIGARI,21,41.5,9.1,23,Europe/Paris
77850,CAP CORSE,21,43,9.35,106,Europe/Paris
77900,BASTIA,21,42.55,9.483,12,Europe/Paris
77910,CAPE SAGRO,21,42.8,9.483,120,Europe/Paris
80001,MADEIRA,22,32.7,-16.767,60,Atlantic/Madeira
80010,LA CORUNA,23,43.367,-8.417,67,Europe/Madrid
80020,LA CORUNA/ALVEDRO,23,43.3,-8.383,103,Europe/Madrid
80110,ASTURIAS/AVILES,23,43.55,-6.033,130,Europe/Madrid
80144,ARMILLA,23,37.133,-3.633,718,Europe/Madrid
80150,OVIEDO,23,43.35,-5.867,339,Europe/Madrid
80210,SANTANDER/PARAYAS,23,43.433,-3.817,9,Europe/Madrid
80230,SANTANDER,23,43.483,-3.8,59,Europe/Madrid
80250,BILBAO/SONDICA,23,43.3,-2.9,39,Europe/Madrid
80270,SAN SEBASTIAN/IGUEL,23,43.3,-2.033,259,Europe/Madrid
80290,SAN SEBASTIAN/FUENT,23,43.35,-1.8,8,Europe/Madrid
80420,SANTIAGO/LABACOLLA,23,42.9,-8.433,367,Europe/Madrid
80450,VIGO/PEINADOR,23,42.233,-8.633,255,Europe/Madrid
80550,LEON/VIRGEN DEL CAM,23,42.583,-5.65,914,Europe/Madrid
80750,BURGOS/VILLAFRIA,23,42.35,-3.633,890,Europe/Madrid
80800,VITORIA,23,42.883,-2.717,510,Europe/Madrid
80840,LOGRONO/AGONCILLO,23,42.45,-2.333,363,Europe/Madrid
80850,PAMPLONA/NOAIN,23,42.767,-1.633,453,Europe/Madrid
81400,VALLADOLID/VILLANUB,23,41.717,-4.85,846,Europe/Madrid
81410,VALLADOLID,23,41.65,-4.767,735,Europe/Madrid
81600,ZARAGOZA/AEROPUERTO,23,41.667,-1,258,Europe/Madrid
81605,ZARAGOZA (USAFB),23,41.667,-1.05,263,Europe/Madrid
81606,ZARAGOZA (MIL/CIV),23,41.667,-1.033,263,Europe/Madrid
81750,REUS/AEROPUERTO,23,41.15,1.167,76,Europe/Madrid
81763,SABADELL,23,41.517,2.1,250,Europe/Madrid
81810,BARCELONA/AEROPUERT,23,41.283,2.067,6,Europe/Madrid
81840,GERONA/COSTA BRAVA,23,41.9,2.767,129,Europe/Madrid
82020,SALAMANCA/MATACAN,23,40.95,-5.5,794,Europe/Madrid
82150,NAVACERRADA,23,40.783,-4.017,1888,Europe/Madrid
82210,MADRID/BARAJAS RS,23,40.45,-3.55,582,Europe/Madrid
82230,MADRID/CUATRO VIENT,23,40.383,-3.783,687,Europe/Madrid
82240,MADRID/GETAFE,23,40.3,-3.717,617,Europe/Madrid
82270,MADRID/TORREJON,23,40.483,-3.45,611,Europe/Madrid
82380,TORTOSA,23,40.817,0.5,50,Europe/Madrid
82610,CACERES,23,39.467,-6.333,405,Europe/Madrid
82800,ALBACETE/LOS LLANOS,23,38.95,-1.85,704,Europe/Madrid
82840,VALENCIA/AEROPUERTO,23,39.5,-0.467,62,Europe/Madrid
83060,PALMA DE MALLORCA/S,23,39.55,2.733,7,Europe/Madrid
83140,MENORCA/MAHON,23,39.867,4.233,86,Europe/Madrid
83300,BADAJOZ/TALAVERA LA,23,38.883,-6.833,192,Europe/Madrid
83480,CIUDAD REAL,23,38.983,-3.917,629,Europe/Madrid
83600,ALICANTE/EL ALTET,23,38.283,-0.55,31,Europe/Madrid
83730,IBIZA/ES CODOLA,23,38.883,1.383,17,Europe/Madrid
83900,SEVILLA/TABLADA,23,37.367,-6,14,Europe/Madrid
83910,SEVILLA/SAN PABLO,23,37.417,-5.9,31,Europe/Madrid
83970,MORON DE LA FRONTER,23,37.15,-5.617,88,Europe/Madrid
84100,CORDOBA/AEROPUERTO,23,37.85,-4.85,92,Europe/Madrid
84190,GRANADA/AEROPUERTO,23,37.183,-3.783,570,Europe/Madrid
84290,MURCIA/ALCANTARILLA,23,37.95,-1.233,75,Europe/Madrid
84300,MURCIA,23,38,-1.167,62,Europe/Madrid
84330,MURCIA/SAN JAVIER,23,37.783,-0.8,3,Europe/Madrid
84490,ROTA NAS,23,36.65,-6.35,27.1,Europe/Madrid
84510,JEREZ DE LA FRONTER,23,36.75,-6.067,28,Europe/Madrid
84820,MALAGA/AEROPUERTO,23,36.667,-4.483,7,Europe/Madrid
84870,ALMERIA/AEROPUERTO,23,36.85,-2.383,21,Europe/Madrid
84950,GIBRALTAR,24,36.15,-5.35,5,Europe/Gibraltar
85010,FLORES (ACORES),22,39.45,-31.133,29,Atlantic/Azores
85050,HORTA/CASTELO BRANC,22,38.517,-28.717,41,Atlantic/Azores
85090,LAJES (ACORES),22,38.767,-27.1,54,Atlantic/Azores
85120,PONTA DELGADA/NORDE,22,37.733,-25.7,72,Atlantic/Azores
85150,SANTA MARIA (ACORES,22,36.967,-25.167,100,Atlantic/Azores
85210,FUNCHAL/S.CATARINA,22,32.683,-16.767,49,Atlantic/Madeira
85220,FUNCHAL,22,32.633,-16.9,56,Atlantic/Madeira
85240,PORTO SANTO,22,33.067,-16.35,82,Atlantic/Madeira
85320,SINTRA/GRANJA,22,38.833,-9.333,130,Europe/Lisbon
85340,MONTIJO,22,38.7,-9.033,11,Europe/Lisbon
85360,LISBOA/PORTELA,22,38.767,-9.133,114,Europe/Lisbon
85380,SAGRES,22,37,-8.95,25,Europe/Lisbon
85400,MONTE REAL,22,39.833,-8.883,54,Europe/Lisbon
85430,VIANA DO CASTELO,22,41.7,-8.8,18,Europe/Lisbon
85440,OVAR/MACEDA,22,40.917,-8.633,22,Europe/Lisbon
85450,PORTO/PEDRAS RUBRAS,22,41.233,-8.683,77,Europe/Lisbon
85480,COIMBRA/CERNACHE,23,40.15,-8.467,179,Europe/Lisbon
85490,COIMBRA,22,40.2,-8.417,140,Europe/Lisbon
85540,FARO/AEROPORTO,22,37.017,-7.967,8,Europe/Lisbon
85570,EVORA,22,38.567,-7.9,321,Europe/Lisbon
85580,EVORA/C. COORD,22,38.533,-7.9,246,Europe/Lisbon
85581,OVAR,22,40.917,-8.633,18,Europe/Lisbon
85600,VISEU,22,40.717,-7.883,644,Europe/Lisbon
85610,BEJA/B. AEREA,22,38.067,-7.917,203,Europe/Lisbon
85620,BEJA,22,38.017,-7.867,247,Europe/Lisbon
85660,VILA REAL,22,41.317,-7.733,481,Europe/Lisbon
85670,VILA REAL,22,41.267,-7.717,562,Europe/Lisbon
85700,CASTELO BRANCO,22,39.833,-7.483,384,Europe/Lisbon
85710,PORTALEGRE,22,39.283,-7.417,590,Europe/Lisbon
85750,BRAGANCA,22,41.8,-6.733,692,Europe/Lisbon
85790,LISBOA/GAGO COUTINH,22,38.767,-9.133,105,Europe/Lisbon
85940,SAL,25,16.733,-22.95,53,Atlantic/Cape_Verde
90910,ARKONA (CAPE),26,54.683,13.433,42,Europe/Berlin
91610,BOLTENHAGEN,26,54,11.2,15,Europe/Berlin
91620,SCHWERIN,26,53.633,11.417,59,Europe/Berlin
91700,WARNEMUENDE,26,54.183,12.083,4,Europe/Berlin
91770,TETEROW,26,53.767,12.617,46,Europe/Berlin
91840,GREIFSWALD,26,54.1,13.383,2,Europe/Berlin
91850,GRIEFSWALD/WIECK,26,54.1,13.45,2,Europe/Berlin
92490,BOIZENBURG (AUT),26,53.383,10.717,45,Europe/Berlin
92610,SEEHAUSEN/ALTMARK,26,52.9,11.733,0,Europe/Berlin
92700,NEURUPPIN,26,52.9,12.817,38,Europe/Berlin
92800,NEUBRANDENBURG,26,53.6,13.317,79,Europe/Berlin
92910,ANGERMUENDE,26,53.017,14,48,Europe/Berlin
93590,GARDELEGEN (AUT),26,52.517,11.4,47,Europe/Berlin
93610,MAGDEBURG,26,52.1,11.583,79,Europe/Berlin
93790,POTSDAM,26,52.383,13.067,81,Europe/Berlin
93850,BERLIN/SCHONEFELD,26,52.383,13.517,47,Europe/Berlin
93930,LINDENBERG,26,52.217,14.117,98,Europe/Berlin
93980,FRANKFURT/ODER,26,52.367,14.533,48,Europe/Berlin
94490,LEINEFELDE (AUT),26,51.383,10.317,354,Europe/Berlin
94530,BROCKEN (PEAK),26,51.8,10.617,1142,Europe/Berlin
94540,WERNIGERODE (AUT),26,51.85,10.767,234,Europe/Berlin
94600,ARTERN,26,51.367,11.3,164,Europe/Berlin
94690,LEIPZIG/SCHKEUDITZ,26,51.417,12.233,142,Europe/Berlin
94740,WITTENBERG,26,51.883,12.65,104,Europe/Berlin
94790,BOGUS GERMAN,26,51.3,13.017,370,Europe/Berlin
94800,OSCHATZ,26,51.3,13.117,152,Europe/Berlin
94880,DRESDEN/KLOTZSCHE,26,51.133,13.767,230,Europe/Berlin
94900,DOBERLUG/KIRCHHAIN,26,51.65,13.583,97,Europe/Berlin
94920,COTTBUS,26,51.767,14.3,68,Europe/Berlin
94960,COTTBUS,26,51.783,14.333,69,Europe/Berlin
94990,GOERLITZ,26,51.167,14.95,237,Europe/Berlin
95460,BOGUS GERMAN,26,50.633,10.15,487,Europe/Berlin
95480,MEININGEN,26,50.55,10.367,448,Europe/Berlin
95490,GROSSER INSELSBERG,26,50.85,10.467,944,Europe/Berlin
95520,SCHMUECKE (RIDGE),26,50.65,10.767,935,Europe/Berlin
95540,ERFURT/BINDERSLEBN,26,50.983,10.967,315,Europe/Berlin
95580,SONNEBERG/NEUFANG,26,50.383,11.183,630,Europe/Berlin
95670,GERA/LEUMNITZ,26,50.883,12.133,303,Europe/Berlin
95690,PLAUEN (AUT),26,50.5,12.15,408,Europe/Berlin
95770,KARL-MARX-STADT,26,50.817,12.9,357,Europe/Berlin
95780,FICHTELBERG MTN,26,50.433,12.95,1213,Europe/Berlin
95820,ZINNWALD/GEORGENFE,26,50.733,13.75,887,Europe/Berlin
100020,BORKUMRIFF(LGT-VSL),26,53.8,6.367,6,Europe/Berlin
100040,UFS TW/EMS (AUT),26,54.167,6.35,3,Unknown
100050,ELBE 1 (LGT-VSL),26,54,8.117,5,Europe/Berlin
100060,FEHMARNBELT,26,54.6,11.15,4,Europe/Copenhagen
100150,HELGOLAND/DUNE,26,54.183,7.9,4,Europe/Berlin
100200,LIST/SYLT,26,55.017,8.417,26,Europe/Berlin
100220,LECK,26,54.8,8.95,17,Europe/Berlin
100260,HUSUM (GER-AFB),26,54.517,9.15,28,Europe/Berlin
100280,ST PETER-ORDING,26,54.333,8.6,11,Europe/Berlin
100290,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
100330,GLUECKSBURG/MEIERWI,26,54.833,9.5,33,Europe/Berlin
100340,EGGEBEK,26,54.633,9.35,19,Europe/Berlin
100350,SCHLESWIG,26,54.533,9.55,43,Europe/Berlin
100370,SCHLESWIG-JAGEL,26,54.467,9.517,25,Europe/Berlin
100380,HOHN,26,54.317,9.533,22,Europe/Berlin
100450,KIEL/KRONSHAGEN,26,54.333,10.1,19,Europe/Berlin
100460,KIEL/HOLTENAU(GNVY),26,54.383,10.15,31,Europe/Berlin
100465,KIEL HOLTENAU,26,54.367,10.133,32,Europe/Berlin
100550,WESTERMARKELSDORF,26,54.533,11.067,9,Europe/Berlin
100910,ARKONA (CAPE),26,54.683,13.433,41,Europe/Berlin
101130,NORDERNEY ISLAND,26,53.717,7.15,13,Europe/Berlin
101220,JEVER,26,53.533,7.9,21,Europe/Berlin
101260,WITTMUNDHAVEN,26,53.55,7.667,12,Europe/Berlin
101270,WILHELMSHAVEN,26,53.533,8.167,11,Europe/Berlin
101280,SENGWARDEN,26,53.583,8.033,1,Europe/Berlin
101290,BREMERHAVEN,26,53.533,8.583,7,Europe/Berlin
101310,CUXHAVEN,26,53.867,8.7,4,Europe/Berlin
101360,NORDHOLZ,26,53.767,8.667,32,Europe/Berlin
101420,ITZEHOE,26,53.983,9.567,26,Europe/Berlin
101470,HAMBURG/FUHLSBUTTEL,26,53.633,10,16,Europe/Berlin
101500,DOERNICK,26,54.167,10.35,28,Europe/Berlin
101560,LUEBECK/BLANKENSEE,26,53.817,10.7,13,Europe/Berlin
101610,BOLTENHAGEN,26,54,11.2,17,Europe/Berlin
101620,SCHWERIN,26,53.633,11.417,68,Europe/Berlin
101624,SCHWERIN PARCHIM,26,53.417,11.783,52,Europe/Berlin
101630,PARCHIM,26,53.417,11.783,44,Europe/Berlin
101700,WARNEMUENDE,26,54.183,12.083,10,Europe/Berlin
101720,LAAGE,26,53.917,12.283,59,Europe/Berlin
101730,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
101770,TETEROW,26,53.767,12.617,50,Europe/Berlin
101840,GREIFSWALD,26,54.1,13.4,6,Europe/Berlin
101850,NAME AND LOC UNKN,26,52.183,9.95,0,Europe/Berlin
101930,UECKERMUENDE (AUT),26,53.75,14.067,7,Europe/Berlin
102000,EMDEN-FLUGPLATZ,26,53.383,7.233,5,Europe/Berlin
102020,EMDEN/WOLTHUSEN,26,53.367,7.217,1,Europe/Berlin
102030,EMDEN/HAFEN,26,53.333,7.2,6,Europe/Berlin
102150,OLDENBURG,26,53.183,8.167,20,Europe/Berlin
102180,AHLHORN(GAFB),26,52.883,8.233,56,Europe/Berlin
102240,BREMEN,26,53.05,8.8,3,Europe/Berlin
102350,SOLTAU,26,53,9.833,77,Europe/Berlin
102380,BERGEN,26,52.817,9.933,77,Europe/Berlin
102420,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
102460,FASSBERG,26,52.917,10.183,88,Europe/Berlin
102490,BOIZENBURG (AUT),26,53.4,10.683,46,Europe/Berlin
102530,LUCHOW/REHBECK,26,52.967,11.133,17,Europe/Berlin
102540,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
102610,SEEHAUSEN/ALTMARK,26,52.9,11.733,23,Europe/Berlin
102620,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
102700,NEURUPPIN,26,52.9,12.817,39,Europe/Berlin
102720,WITTSTOCK,26,53.2,12.517,74,Europe/Berlin
102740,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
102790,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
102800,NEUBRANDENBURG,26,53.55,13.2,80,Europe/Berlin
102810,TROLLENHAGEN,26,53.6,13.317,69,Europe/Berlin
102910,ANGERMUENDE,26,53.033,14,55,Europe/Berlin
103050,LINGEN,26,52.517,7.317,21,Europe/Berlin
103060,RHEINE-BENTLAGE,26,52.3,7.383,49,Europe/Berlin
103130,MUNSTER/TELGTE,26,51.967,7.6,64,Europe/Berlin
103134,MUNSTER/OSNABRUCK,26,52.133,7.683,48,Europe/Berlin
103140,HOPSTEN,26,52.333,7.533,52,Europe/Berlin
103150,MUNSTER/OSNABRUCK,26,52.133,7.7,48,Europe/Berlin
103170,OSNABRUCK/ATTERHEID,26,52.25,8.05,95,Europe/Berlin
103200,GUETERSLOH,26,51.933,8.317,72,Europe/Berlin
103210,DIEPHOLZ,26,52.583,8.35,43,Europe/Berlin
103250,BAD SALZUFLEN,26,52.1,8.75,98,Europe/Berlin
103340,WUNSTORF,26,52.467,9.433,51,Europe/Berlin
103350,BUECKEBURG,26,52.283,9.083,73,Europe/Berlin
103380,HANNOVER,26,52.467,9.7,55,Europe/Berlin
103430,CELLE,26,52.6,10.017,52,Europe/Berlin
103480,BRAUNSCHWEIG,26,52.3,10.45,81,Europe/Berlin
103490,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
103590,GARDELEGEN (AUT),26,52.517,11.4,48,Europe/Berlin
103610,MAGDEBURG,26,52.117,11.583,85,Europe/Berlin
103630,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
103660,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
103680,WIESENBURG,26,52.117,12.467,188,Europe/Berlin
103790,POTSDAM,26,52.383,13.067,100,Europe/Berlin
103800,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
103810,BERLIN/DAHLEM,26,52.467,13.3,51,Europe/Berlin
103820,BERLIN/TEGEL (FAFB),26,52.567,13.317,37,Europe/Berlin
103840,BERLIN/TEMPELHOF,26,52.467,13.4,50,Europe/Berlin
103850,BERLIN/SCHONEFELD,26,52.383,13.517,47,Europe/Berlin
103870,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
103930,LINDENBERG,26,52.217,14.117,112,Europe/Berlin
103980,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104000,DUSSELDORF,26,51.283,6.783,45,Europe/Berlin
104010,BRUGGEN (RAF),26,51.2,6.133,76,Europe/Berlin
104020,WILDENRATH(GAFB),26,51.117,6.217,89,Europe/Berlin
104040,KALKAR,26,51.733,6.267,43,Europe/Berlin
104060,BOCHOLT,26,51.833,6.533,25,Europe/Berlin
104100,ESSEN/MULHEIM,26,51.4,6.967,154,Europe/Berlin
104160,DORTMUND/WICKEDE,26,51.517,7.617,148,Europe/Berlin
104180,LUEDENSCHEID,26,51.25,7.65,392,Europe/Berlin
104240,WERL(BAB),26,51.567,7.917,82,Europe/Berlin
104260,PADERBORN/LIPPSTADT,26,51.617,8.617,239,Europe/Berlin
104270,KAHLER ASTEN(MOUNT),26,51.183,8.483,835,Europe/Berlin
104300,BAD LIPPSPRINGE,26,51.783,8.833,151,Europe/Berlin
104374,MONCHENGLADBACH,26,51.217,6.5,39,Europe/Berlin
104380,KASSEL,26,51.3,9.45,158,Europe/Berlin
104390,FRITZLAR,26,51.117,9.283,181,Europe/Berlin
104440,GOETTINGEN,26,51.55,9.95,176,Europe/Berlin
104480,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104490,LEINEFELDE (AUT),26,51.4,10.317,356,Europe/Berlin
104520,BRAUNLAGE,26,51.733,10.6,607,Europe/Berlin
104530,BROCKEN (PEAK),26,51.8,10.617,1153,Europe/Berlin
104540,WERNIGERODE (AUT),26,51.85,10.767,240,Europe/Berlin
104570,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104600,ARTERN,26,51.383,11.3,166,Europe/Berlin
104660,HALLE-KROELLWITZ,26,51.517,11.95,93,Europe/Berlin
104680,OPPIN,26,51.55,12.067,106,Europe/Berlin
104690,LEIPZIG/SCHKEUDITZ,26,51.417,12.233,133,Europe/Berlin
104700,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104710,LEIPZIG,26,51.317,12.417,151,Europe/Berlin
104730,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104740,WITTENBERG,26,51.883,12.65,106,Europe/Berlin
104750,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104760,HOLZDORF,26,51.767,13.167,82,Europe/Berlin
104790,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104800,OSCHATZ,26,51.3,13.1,152,Europe/Berlin
104810,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
104860,WAHNSDORF,26,51.117,13.683,232,Europe/Berlin
104880,DRESDEN/KLOTZSCHE,26,51.133,13.783,226,Europe/Berlin
104900,DOBERLUG/KIRCHHAIN,26,51.65,13.583,100,Europe/Berlin
104920,COTTBUS (FLUGPLATZ),26,51.767,14.3,67,Europe/Berlin
104960,COTTBUS,26,51.783,14.317,69,Europe/Berlin
104990,GOERLITZ,26,51.167,14.95,238,Europe/Berlin
105000,GEILENKIRCHEN,26,50.967,6.05,98,Europe/Berlin
105010,AACHEN,26,50.783,6.1,202,Europe/Berlin
105020,NOERVENICH,26,50.833,6.667,135,Europe/Berlin
105060,NUERBURG-BARWEILER,26,50.367,6.867,488,Europe/Berlin
105100,NUERBURG,26,50.333,6.95,626,Europe/Berlin
105130,KOLN/BONN (CIV/MIL),26,50.867,7.167,91,Europe/Berlin
105140,MENDIG,26,50.367,7.317,190,Europe/Berlin
105150,BENDORF,26,50.417,7.583,96,Europe/Berlin
105190,BONN-ROLEBER,26,50.733,7.2,162,Europe/Berlin
105260,BAD MARIENBERG,26,50.667,7.967,547,Europe/Berlin
105320,GIESSEN,26,50.583,8.7,186,Europe/Berlin
105360,FULDA(USA/AF),26,50.55,9.65,305,Europe/Berlin
105420,BAD HERSFELD (AHP),26,50.867,9.717,212,Europe/Berlin
105440,WASSERKUPPE (MOUNT),26,50.5,9.95,921,Europe/Berlin
105460,KALTENNORDHEIM(AUT),26,50.633,10.15,494,Europe/Berlin
105480,MEININGEN,26,50.567,10.383,453,Europe/Berlin
105490,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
105500,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
105520,SCHMUECKE (RIDGE),26,50.65,10.767,942,Europe/Berlin
105536,ALTENBURG NOBITZ,26,50.983,12.5,200,Europe/Berlin
105540,ERFURT/BINDERSLEBN,26,50.983,10.967,323,Europe/Berlin
105550,WEIMAR,26,50.983,11.317,268,Europe/Berlin
105570,NEUHAUS,26,50.5,11.133,850,Europe/Berlin
105580,SONNEBERG/NEUFANG,26,50.383,11.183,630,Europe/Berlin
105590,DATSAV3 VIRT STATION (GERMANY),26,52.183,9.95,0,Europe/Berlin
105670,GERA/LEUMNITZ,26,50.883,12.133,312,Europe/Berlin
105690,PLAUEN (AUT),26,50.483,12.133,389,Europe/Berlin
105770,CHEMNITZ,26,50.8,12.867,420,Europe/Berlin
